job_id,skill_id
108341,14
108341,4
108341,1
108386,0
108386,12
108386,6
108417,1
108417,5
108417,0
108418,0
108418,9
108420,5
108420,0
108453,1
108453,0
108453,2
108455,1
108459,0
108460,1
108460,0
108522,0
108522,1
108563,1
108563,3
108595,1
108595,26
108595,13
108607,1
108607,5
108607,0
108661,6
108661,31
108661,1
108661,0
108714,0
108729,1
108729,0
108740,0
108740,1
108740,8
108743,1
108758,7
108758,186
108758,0
108766,0
108766,1
108844,0
108844,5
108844,1
108847,0
108855,0
108872,1
108872,0
108939,4
108943,1
108943,8
108962,0
108962,5
108962,1
108962,7
108962,186
108966,5
108966,1
108966,26
109031,13
109031,26
109031,4
109031,1
109031,5
109031,15
109032,0
109156,1
109156,5
109156,15
109156,0
109156,2
109156,18
109156,62
109191,4
109191,2
109191,18
109191,62
109191,20
109196,1
109196,0
109196,4
109196,5
109227,20
109227,6
109227,1
109260,8
109291,1
109335,0
109422,1
109422,0
109443,1
109465,0
109465,1
109486,8
109486,0
109599,1
109648,0
109648,1
109648,5
109686,0
109686,1
109686,3
109686,4
109686,2
109686,18
109686,62
109713,1
109713,4
109713,3
109713,0
109744,0
109744,1
109747,1
109747,5
109747,0
109771,1
109771,3
109771,4
109771,0
109779,16
109779,0
109800,5
109800,7
109800,186
109800,1
109800,0
109826,1
109826,0
109826,2
109839,1
109839,0
109839,2
109885,0
109885,1
109885,6
109969,0
109969,1
110015,0
110061,0
110081,4
110081,0
110081,2
110116,5
110116,1
110129,1
110129,0
110168,1
110168,4
110168,8
110168,30
110168,144
110168,0
110229,0
110229,1
110229,5
110274,1
110274,4
110274,3
110274,39
110274,0
110285,0
110285,1
110285,4
110288,1
110298,5
110298,1
110408,0
110408,3
110420,5
110420,1
110450,4
110450,0
110450,2
110450,1
110450,27
110520,0
110520,1
110597,0
110629,4
110629,19
110654,1
110654,0
110670,1
110670,2
110670,18
110670,62
110686,9
110698,0
110698,6
110807,5
110807,1
110807,0
110807,15
110836,1
110836,0
110885,1
110885,5
110885,0
110901,4
110901,1
110994,1
110994,6
111005,1
111005,5
111017,1
111017,4
111017,3
111017,2
111017,0
111017,24
111017,6
111047,0
111047,1
111047,8
111051,1
111051,0
111051,5
111051,7
111051,186
111089,0
111089,1
111094,0
111094,1
111122,0
111122,1
111148,0
111148,16
111233,1
111233,31
111233,4
111233,0
111280,1
111280,5
111280,4
111316,0
111316,13
111316,14
111316,1
111323,1
111323,5
111346,0
111346,16
111346,14
111375,4
111375,25
111375,27
111375,0
111449,7
111449,186
111449,0
111520,7
111520,186
111520,1
111568,8
111591,1
111591,5
111591,29
111591,0
111637,4
111657,0
111675,1
111675,3
111691,1
111691,0
111693,1
111693,8
111693,39
111721,0
111721,7
111721,186
111721,1
111766,0
111766,1
111766,4
111809,0
111822,0
111899,16
111917,0
111917,1
111987,1
111987,0
111987,6
112060,0
112060,1
112085,0
112085,16
112085,2
112130,1
112168,5
112168,0
112168,1
112168,3
112168,4
112168,13
112169,1
112209,8
112213,8
112213,4
112213,3
112213,1
112213,0
112221,1
112221,4
112221,3
112248,0
112248,1
112273,0
112326,1
112354,0
112407,0
112407,1
112539,0
112539,1
112550,8
112550,0
112550,1
112550,4
112550,13
112574,0
112574,1
112606,5
112606,1
112606,4
112606,13
112613,1
112613,5
112613,3
112613,4
112672,5
112672,1
112672,7
112672,186
112716,5
112716,1
112716,0
112812,0
112812,1
112812,31
112827,1
112827,5
112827,0
112827,9
112883,1
112947,1
112947,0
112963,26
112963,0
112997,0
112997,1
113024,2
113024,0
113024,18
113024,62
113024,28
113031,1
113031,9
113031,17
113052,0
113074,1
113074,0
113074,2
113076,1
113076,18
113076,62
113084,25
113084,17
113160,4
113160,0
113239,1
113244,0
113244,5
113244,7
113244,186
113258,0
113258,1
113258,5
113277,1
113277,0
113308,0
113308,16
113308,9
113308,14
113370,4
113370,0
113388,1
113388,5
113388,0
113394,1
113394,5
113394,0
113394,2
113394,18
113394,62
113457,0
113457,16
113465,0
113486,0
113486,1
113486,5
113486,27
113493,0
113493,1
113494,0
113494,1
113494,40
113495,0
113495,5
113495,1
113514,1
113514,4
113514,0
113514,31
113530,0
113530,16
113560,0
113560,4
113560,26
113586,0
113619,0
113619,1
113645,6
113645,0
113682,1
113682,0
113682,4
113682,3
113786,5
113786,7
113786,186
113786,1
113786,0
113872,1
113872,0
113890,0
113890,1
113893,0
113911,1
113911,0
113926,0
113926,1
113926,5
113934,8
113934,4
113934,9
113934,13
113934,7
113934,186
113934,1
113958,0
113997,4
114049,1
114083,4
114083,3
114083,1
114083,2
114083,0
114083,24
114083,6
114170,1
114170,4
114170,3
114170,18
114170,62
114219,13
114219,1
114219,12
114219,6
114219,2
114219,0
114223,0
114315,14
114315,13
114348,0
114348,6
114433,4
114433,1
114508,2
114536,1
114536,0
114555,0
114565,0
114565,2
114565,4
114565,1
114565,14
114565,9
114738,1
114738,5
114738,0
114806,1
114930,0
114951,1
114951,3
114951,5
114951,0
114979,1
114991,1
114991,6
114991,4
114991,9
114991,2
115000,5
115000,1
115000,0
115026,1
115026,5
115104,1
115113,0
115123,1
115123,26
115123,0
115123,16
115123,3
115199,1
115199,2
115199,24
115200,1
115307,1
115307,0
115324,1
115324,7
115324,186
115324,0
115324,22
115471,1
115530,0
115530,23
115563,1
115563,3
115563,0
115563,2
115569,5
115569,1
115587,1
115587,0
115587,3
115650,1
115650,5
115650,0
115717,1
115717,7
115717,186
115717,0
115752,0
115757,0
115757,5
115757,1
115757,3
115866,0
115866,14
115878,1
115878,31
115878,12
115878,25
115878,9
115878,20
115878,0
115888,1
115888,5
115888,3
115888,0
115906,1
115917,0
115944,0
115944,14
115944,1
115965,0
115965,1
115965,5
115978,1
115978,0
115994,1
115998,2
115998,4
115998,1
115998,3
115998,8
116043,0
116043,4
116043,9
116170,5
116170,1
116170,0
116307,0
116307,1
116309,1
116385,1
116385,5
116387,0
116387,1
116429,3
116429,4
116429,0
116541,0
116542,8
116542,1
116542,0
116690,1
116690,15
116690,5
116696,1
116696,5
116697,1
116697,5
116810,4
116810,3
116810,1
116810,0
116810,2
116825,13
116825,14
116825,4
116825,1
116825,5
116825,0
116825,15
116849,8
116858,0
116858,1
116867,18
116867,62
116867,1
116867,8
116867,25
116875,0
116875,1
116938,1
116938,4
116938,3
116976,0
116976,1
117031,1
117031,0
117043,6
117043,4
117043,1
117043,14
117047,1
117047,0
117092,0
117092,1
117092,6
117110,0
117110,1
117110,4
117110,3
117121,1
117121,18
117121,62
117126,4
117126,3
117126,1
117126,0
117129,26
117129,13
117129,4
117129,6
117138,10
117138,11
117138,4
117138,1
117205,1
117232,1
117232,5
117232,3
117232,0
117233,8
117272,0
117272,1
117272,5
117281,0
117281,1
117330,0
117330,1
117330,4
117330,27
117330,6
117330,2
117330,18
117330,62
117339,1
117339,3
117489,1
117489,0
117517,1
117550,1
117550,5
117550,0
117550,26
117572,0
117572,46
117609,1
117609,5
117609,0
117669,3
117691,1
117691,5
117691,7
117691,186
117691,2
117691,0
117691,4
117702,1
117705,26
117705,8
117775,0
117775,1
117814,1
117814,0
117814,9
117837,1
117837,8
117837,3
117912,1
117912,0
117934,0
117934,1
117934,5
117945,1
117945,0
117952,1
117952,5
117966,5
117966,1
118003,1
118003,4
118003,0
118073,1
118073,0
118093,1
118093,3
118093,0
118136,8
118136,4
118136,7
118136,186
118136,1
118147,22
118147,0
118147,5
118147,1
118197,0
118197,1
118197,5
118210,1
118210,0
118226,22
118253,1
118253,4
118253,3
118253,0
118253,2
118290,0
118318,3
118318,1
118342,0
118342,5
118342,1
118363,1
118363,5
118481,1
118481,14
118481,5
118514,8
118514,1
118514,5
118514,0
118581,0
118581,1
118601,4
118601,9
118601,13
118601,7
118601,186
118601,1
118605,2
118605,0
118614,17
118614,9
118614,27
118614,3
118614,1
118614,13
118655,0
118730,1
118735,8
118767,7
118767,186
118790,1
118790,5
118794,0
118794,1
118794,22
118932,1
118979,0
118990,20
119003,1
119019,1
119047,0
119047,1
119047,4
119047,13
119047,3
119067,0
119067,8
119067,1
119067,4
119067,3
119067,5
119130,0
119177,1
119207,0
119207,1
119220,12
119220,1
119220,13
119220,4
119229,1
119312,0
119312,5
119329,0
119329,9
119351,5
119351,1
119351,7
119351,186
119434,1
119434,0
119434,2
119446,16
119453,1
119478,10
119478,11
119478,47
119478,9
119532,0
119554,1
119554,39
119604,1
119604,0
119630,1
119655,5
119655,7
119655,186
119655,1
119655,0
119683,0
119685,1
119685,0
119685,2
119697,5
119697,1
119697,31
119703,0
119703,1
119749,0
119749,1
119749,5
119749,2
119757,1
119892,0
119892,3
119892,2
119897,1
119897,0
119897,6
119911,1
119960,0
119960,1
119978,1
119978,5
119978,7
119978,186
119978,0
119998,21
119998,0
119998,22
119998,1
120033,1
120033,0
120043,5
120043,0
120056,8
120056,1
120056,5
120056,9
120056,0
120085,0
120085,1
120105,1
120105,8
120115,0
120158,1
120160,0
120160,1
120182,1
120182,0
120189,1
120189,0
120189,4
120189,25
120252,0
120293,1
120313,0
120313,1
120375,4
120375,1
120375,30
120375,144
120390,0
120390,2
120396,2
120396,0
120396,1
120396,4
120396,13
120396,3
120404,0
120404,1
120418,1
120418,5
120418,0
120465,0
120494,4
120494,2
120537,0
120577,17
120577,8
120581,5
120581,1
120614,22
120614,1
120614,0
120626,4
120626,8
120626,1
120626,3
120627,1
120627,4
120627,3
120627,2
120627,18
120627,62
120636,1
120636,4
120636,3
120636,0
120636,2
120641,0
120667,7
120667,186
120667,1
120667,5
120667,3
120811,1
120811,5
120834,14
120834,13
120834,1
120858,10
120858,11
120858,9
120858,17
120858,0
120874,0
120877,0
120877,16
120949,5
120949,1
120956,1
121004,18
121004,62
121045,0
121061,1
121107,1
121128,1
121138,1
121138,5
121138,15
121148,0
121148,2
121148,1
121148,4
121148,13
121185,1
121185,5
121185,2
121185,0
121200,1
121200,0
121213,0
121227,1
121227,2
121254,1
121254,5
121255,14
121255,13
121363,1
121363,5
121363,0
121363,28
121363,18
121363,62
121388,0
121388,16
121402,1
121402,2
121402,24
121485,8
121485,0
121570,0
121570,1
121570,8
121573,1
121605,0
121625,7
121625,186
121625,5
121625,1
121625,0
121674,1
121674,4
121674,9
121676,1
121676,0
121738,0
121738,1
121753,8
121753,1
121753,0
121756,0
121922,0
121922,8
121932,0
121932,1
121944,0
121944,1
121944,5
121944,4
121944,9
121958,0
121958,4
121958,1
121971,3
121971,1
121971,6
121971,0
121971,2
121988,1
121995,1
122036,1
122063,1
122063,8
122063,0
122063,35
122094,1
122094,5
122094,0
122104,0
122106,27
122127,4
122127,14
122127,1
122127,18
122127,62
122158,0
122215,3
122215,0
122215,1
122215,6
122249,0
122342,0
122342,1
122342,14
122342,20
122342,3
122355,1
122355,3
122355,0
122375,0
122387,8
122387,0
122387,1
122387,5
122425,0
122425,8
122466,0
122518,1
122548,35
122554,1
122554,0
122699,0
122699,1
122718,1
122737,1
122737,5
122737,0
122798,1
122798,0
122824,1
122824,5
122847,18
122847,62
122863,1
122863,5
122863,0
122863,6
122930,1
122930,0
122950,1
122950,4
122950,0
122950,2
122950,18
122950,62
122960,0
122987,0
123040,0
123043,1
123043,0
123043,8
123062,26
123092,1
123092,0
123150,1
123199,5
123199,1
123199,0
123240,1
123240,0
123253,1
123253,0
123253,18
123253,62
123253,4
123253,9
123254,0
123255,0
123255,23
123255,7
123255,186
123288,1
123288,5
123288,4
123288,0
123291,20
123301,3
123301,4
123301,1
123380,0
123380,1
123390,0
123390,1
123426,7
123426,186
123426,1
123426,5
123426,0
123426,26
123428,0
123428,5
123428,7
123428,186
123428,1
123438,5
123438,1
123438,3
123442,1
123442,0
123442,9
123457,0
123538,0
123538,1
123538,3
123538,9
123538,2
123540,0
123562,7
123562,186
123562,8
123667,0
123667,2
123667,1
123667,4
123667,13
123667,3
123678,4
123678,3
123678,30
123678,144
123678,25
123678,31
123678,1
123711,9
123711,1
123711,10
123711,11
123711,5
123711,0
123711,2
123715,1
123715,5
123715,3
123715,0
123715,7
123715,186
123716,1
123717,0
123717,2
123717,8
123745,0
123745,1
123783,0
123791,8
123833,0
123833,1
123833,5
123905,0
123905,1
123905,5
123925,0
123939,0
123960,0
123965,1
123965,0
123980,0
123991,0
123991,2
123991,18
123991,62
124034,1
124045,5
124045,1
124045,0
124045,7
124045,186
124095,0
124105,1
124105,0
124106,0
124106,1
124106,20
124113,0
124117,0
124159,1
124159,5
124159,7
124159,186
124159,3
124159,4
124159,0
124159,2
124171,0
124210,1
124216,1
124216,0
124287,8
124287,4
124287,9
124287,17
124308,0
124331,0
124331,8
124369,13
124369,5
124369,39
124369,1
124369,0
124372,0
124385,0
124391,0
124391,42
124453,1
124457,4
124457,18
124457,62
124457,33
124464,0
124464,1
124483,1
124483,0
124518,26
124581,0
124581,2
124581,1
124581,5
124604,1
124618,5
124621,15
124621,1
124709,1
124709,0
124746,8
124746,4
124746,1
124746,19
124746,14
124759,0
124759,1
124759,5
124793,0
124795,0
124795,4
124930,0
124930,1
124930,20
124930,8
125015,0
125087,0
125087,14
125097,0
125139,1
125139,0
125139,2
125139,5
125153,0
125153,1
125153,6
125153,12
125163,1
125163,4
125163,3
125163,0
125228,1
125228,0
125228,4
125228,5
125236,0
125262,4
125262,3
125262,1
125262,2
125262,0
125262,6
125279,0
125290,1
125290,0
125300,4
125300,1
125300,3
125300,0
125323,3
125323,0
125351,1
125351,14
125351,4
125351,9
125351,0
125355,0
125355,1
125399,7
125399,186
125399,1
125399,5
125402,1
125402,5
125402,3
125491,0
125491,22
125491,14
125546,1
125546,0
125551,1
125556,1
125556,0
125626,16
125626,0
125645,1
125658,8
125705,1
125705,0
125761,6
125780,31
125780,1
125780,4
125780,3
125780,7
125780,186
125780,5
125780,15
125780,0
125783,0
125783,1
125785,1
125809,0
125809,1
125814,0
125814,1
125814,4
125814,3
125855,5
125855,1
125855,22
125945,1
125945,0
125955,0
126025,1
126025,8
126025,4
126056,5
126056,1
126056,0
126064,0
126064,1
126064,5
126134,1
126241,8
126241,1
126488,0
126488,1
126488,5
126505,4
126505,9
126505,17
126513,5
126564,1
126564,5
126564,0
126564,15
126595,9
126678,1
126678,0
126678,7
126678,186
126780,0
126794,0
126794,1
126808,1
126808,0
126808,4
126808,2
126811,1
126811,0
126811,5
126811,7
126811,186
126908,0
126934,0
127016,1
127016,4
127016,3
127016,0
127016,2
127040,0
127160,0
127185,1
127189,1
127189,0
127189,22
127189,2
127269,0
127269,1
127306,1
127306,0
127306,9
127358,1
127358,0
127364,1
127364,5
127366,1
127367,4
127367,3
127367,1
127367,2
127367,0
127367,6
127375,0
127375,1
127375,20
127446,1
127446,0
127446,4
127446,14
127459,3
127461,1
127461,15
127471,1
127471,0
127471,2
127471,4
127471,13
127471,3
127475,0
127475,1
127502,3
127505,6
127505,7
127505,186
127505,1
127505,5
127505,15
127518,15
127518,1
127518,0
127524,22
127524,0
127526,0
127549,0
127549,1
127549,5
127549,8
127587,0
127587,1
127587,5
127598,1
127598,13
127607,1
127607,0
127621,1
127686,1
127686,9
127688,0
127688,1
127688,5
127689,0
127689,1
127689,4
127689,3
127705,8
127705,1
127705,4
127717,0
127717,1
127717,3
127753,0
127753,2
127753,14
127753,4
127807,0
127807,16
127807,4
127849,1
127849,15
127849,5
127865,5
127865,1
127865,0
127865,2
127865,18
127865,62
127876,15
127876,1
127915,1
127915,0
127934,0
127934,1
127954,1
127954,7
127954,186
127954,5
127954,0
127954,2
127988,0
127988,22
127988,1
127988,5
128003,0
128019,0
128019,1
128021,1
128021,0
128021,14
128107,5
128107,1
128107,7
128107,186
128107,15
128107,0
128115,5
128115,0
128115,1
128115,4
128115,9
128115,13
128182,5
128182,1
128182,7
128182,186
128189,22
128302,0
128302,1
128319,1
128319,3
128319,0
128319,4
128369,0
128379,26
128379,0
128382,0
128406,2
128406,0
128566,0
128566,1
128585,1
128585,4
128585,3
128590,4
128590,3
128600,0
128600,1
128642,0
128642,1
128642,22
128653,3
128653,1
128710,17
128710,9
128710,30
128710,144
128746,1
128746,0
128747,1
128747,0
128753,0
128753,2
128753,18
128753,62
128753,16
128753,14
128753,4
128769,1
128769,0
128794,1
128849,7
128849,186
128885,5
128885,1
129053,1
129053,6
129053,3
129063,1
129063,0
129099,1
129099,0
129194,0
129194,1
129194,26
129195,0
129195,2
129195,4
129195,1
129225,1
129271,0
129271,1
129281,5
129281,1
129281,0
129376,0
129376,1
129443,8
129443,1
129443,23
129481,0
129481,1
129494,46
129494,0
129520,4
129520,3
129520,1
129534,0
129603,5
129603,1
129603,0
129655,0
129655,1
129663,1
129663,4
129663,2
129675,0
129735,1
129758,1
129758,0
129763,0
129763,1
129769,0
129769,7
129769,186
129779,1
129779,0
129853,0
129870,1
129870,0
129882,1
129882,15
129914,1
129914,4
130013,0
130013,1
130013,7
130013,186
130014,1
130014,0
130133,1
130133,5
130133,0
130184,0
130243,9
130243,4
130243,0
130243,10
130252,4
130376,0
130376,14
130376,22
130419,0
130472,4
130472,3
130472,1
130518,0
130602,37
130602,9
130602,35
130602,19
130636,0
130651,0
130651,1
130651,3
130660,5
130660,1
130660,0
130671,1
130691,22
130691,0
130802,1
130802,5
130802,15
130807,0
130807,1
130834,0
130834,1
130885,0
130885,5
130885,1
130974,1
130978,1
130982,0
130982,1
131006,14
131006,0
131006,1
131029,1
131029,0
131029,2
131043,1
131059,0
131059,2
131059,1
131059,4
131060,1
131060,4
131060,3
131060,39
131060,0
131080,1
131080,7
131080,186
131080,0
131080,2
131092,1
131115,1
131115,4
131121,9
131168,1
131200,8
131200,1
131200,5
131200,3
131200,4
131295,4
131299,7
131299,186
131299,0
131316,1
131320,1
131320,0
131328,0
131328,1
131383,24
131420,1
131420,0
131420,5
131426,0
131455,0
131455,5
131455,1
131455,4
131459,1
131581,1
131581,0
131581,20
131581,12
131615,1
131631,7
131631,186
131631,5
131696,4
131733,1
131737,0
131758,10
131758,11
131758,0
131758,9
131763,0
131763,1
131763,16
131763,5
131784,0
131789,1
131793,4
131793,3
131793,1
131793,5
131793,0
131799,0
131867,22
131867,0
132030,1
132030,5
132030,0
132032,1
132032,0
132093,1
132093,5
132093,0
132104,1
132104,0
132104,3
132105,7
132105,186
132105,0
132242,14
132242,0
132242,1
132262,0
132264,0
132264,1
132296,0
132296,1
132296,5
132296,3
132355,0
132355,5
132355,1
132407,0
132465,0
132465,1
132466,0
132524,0
132524,1
132530,8
132530,1
132530,3
132530,4
132530,19
132564,0
132564,1
132564,5
132626,4
132626,1
132626,0
132626,8
132700,1
132700,0
132780,5
132780,1
132821,0
132821,1
132821,5
132843,0
132884,1
132884,5
132884,0
132889,0
132889,5
132997,5
133118,1
133118,3
133170,1
133200,1
133200,0
133217,0
133239,1
133239,5
133295,1
133295,4
133295,3
133295,0
133295,2
133295,18
133295,62
133315,13
133315,26
133315,14
133320,7
133320,186
133320,1
133363,1
133363,0
133372,0
133372,1
133380,0
133380,1
133380,5
133406,0
133413,1
133413,0
133471,0
133471,5
133471,1
133472,1
133472,3
133472,0
133472,14
133472,4
133472,8
133545,0
133545,1
133545,5
133621,1
133691,1
133691,0
133742,1
133742,27
133742,8
133744,0
133744,1
133836,32
133836,1
133836,0
133949,0
133949,7
133949,186
133949,5
133949,26
134000,5
134000,1
134027,0
134027,5
134027,1
134080,23
134080,18
134080,62
134080,1
134080,5
134129,1
134129,4
134129,3
134129,0
134129,2
134129,8
134152,8
134152,1
134152,0
134160,0
134178,1
134178,0
134178,4
134210,0
134210,1
134219,0
134219,1
134219,31
134219,4
134222,0
134243,4
134243,3
134243,1
134243,2
134243,0
134300,1
134324,0
134324,6
134324,1
134324,3
134368,1
134368,13
134375,4
134375,3
134375,1
134375,2
134375,18
134375,62
134375,0
134389,0
134389,1
134586,1
134599,1
134702,1
134702,5
134702,22
134702,0
134746,1
134746,38
134758,4
134758,9
134758,13
134758,7
134758,186
134758,1
134819,0
134819,1
134819,6
134875,0
134875,1
134926,1
134993,32
135016,1
135016,5
135016,0
135046,0
135046,1
135106,0
135106,6
135122,0
135122,1
135122,4
135122,3
135145,1
135145,5
135145,15
135145,8
135147,1
135148,0
135158,1
135158,3
135164,1
135164,0
135164,24
135218,4
135218,0
135255,0
135302,1
135302,0
135313,0
135313,1
135327,7
135327,186
135327,5
135372,1
135372,5
135372,13
135372,0
135390,0
135390,29
135404,5
135419,0
135419,1
135419,7
135419,186
135425,1
135435,0
135435,1
135436,0
135499,1
135615,4
135615,3
135615,1
135615,6
135655,1
135655,6
135655,4
135655,0
135659,1
135659,2
135677,5
135677,1
135677,0
135679,0
135679,1
135770,1
135770,0
135770,32
135807,0
135807,1
135807,4
135853,1
135853,0
135853,5
135853,4
135853,7
135853,186
135881,1
135881,5
135881,0
135887,1
135937,13
135937,0
135937,20
135937,12
135937,1
135941,17
135941,4
135966,0
135966,5
135966,7
135966,186
135966,1
135970,4
135970,14
135970,1
135970,0
135980,0
135980,1
135980,5
136011,4
136011,1
136011,14
136011,27
136136,7
136136,186
136136,5
136136,1
136242,1
136243,7
136243,186
136248,0
136248,1
136248,5
136277,4
136277,0
136299,0
136299,22
136299,1
136339,0
136339,1
136339,8
136356,1
136356,0
136357,4
136357,1
136357,0
136357,2
136363,0
136375,0
136375,1
136375,9
136384,3
136384,24
136384,7
136384,186
136384,5
136384,1
136447,4
136447,3
136447,1
136447,10
136447,11
136449,0
136449,18
136449,62
136449,4
136449,1
136449,28
136449,6
136454,7
136454,186
136454,1
136454,0
136466,5
136466,1
136466,12
136502,0
136502,5
136502,7
136502,186
136502,15
136502,22
136502,1
136502,25
136502,4
136658,0
136658,1
136658,4
136658,8
136740,0
136740,1
136740,4
136740,5
136740,14
136740,13
136740,26
136756,0
136783,1
136783,4
136783,3
136783,0
136804,6
136817,7
136817,186
136817,5
136824,0
136824,4
136824,14
136875,1
136875,5
136875,0
136945,1
136945,5
136945,8
136999,0
136999,1
136999,22
136999,2
136999,18
136999,62
137020,0
137020,1
137020,5
137020,4
137034,1
137034,14
137034,26
137034,4
137034,0
137034,18
137034,62
137047,1
137047,0
137120,2
137138,5
137138,0
137138,1
137138,4
137212,0
137241,1
137241,0
137244,0
137244,26
137305,1
137309,1
137309,5
137309,0
137322,0
137327,1
137327,0
137375,0
137391,1
137391,5
137391,0
137415,1
137439,0
137439,1
137472,1
137472,3
137472,5
137536,2
137536,0
137536,1
137564,0
137564,1
137564,5
137601,1
137601,6
137645,0
137645,7
137645,186
137677,8
137715,17
137715,14
137715,0
137715,9
137769,1
137769,5
137804,1
137804,5
137804,0
137804,4
137827,0
137827,1
137827,7
137827,186
137827,5
137868,0
137868,5
137868,1
137886,0
137886,16
137886,14
137886,1
137886,4
137886,5
137886,20
137931,0
137999,0
137999,4
138030,0
138030,8
138055,0
138146,21
138151,22
138156,0
138188,1
138188,0
138188,29
138192,1
138192,0
138192,5
138192,7
138192,186
138192,15
138215,1
138215,5
138256,7
138256,186
138340,1
138340,0
138351,1
138389,1
138389,0
138435,3
138435,4
138435,6
138435,2
138435,18
138435,62
138441,1
138441,0
138441,4
138467,1
138467,3
138467,2
138642,1
138642,3
138642,0
138674,1
138674,0
138674,2
138710,7
138710,186
138710,5
138733,0
138733,22
138733,1
138768,1
138768,4
138768,3
138804,5
138804,7
138804,186
138804,1
138807,0
138807,1
138882,0
138882,8
139013,1
139013,0
139022,4
139022,0
139022,9
139022,1
139025,0
139069,8
139164,22
139164,0
139164,1
139226,0
139230,1
139230,3
139230,5
139230,7
139230,186
139231,1
139260,1
139260,0
139320,0
139326,0
139358,6
139361,1
139361,4
139361,3
139361,2
139361,0
139361,24
139361,6
139368,0
139368,5
139368,1
139445,0
139454,0
139454,1
139454,5
139524,1
139549,2
139579,1
139579,5
139579,31
139670,1
139670,18
139670,62
139670,8
139697,0
139786,0
139786,1
139814,0
139814,2
139814,5
139814,1
139853,13
139853,1
139867,1
139867,0
139874,0
139874,1
139874,2
139968,1
139968,0
139992,1
140005,4
140005,14
140005,10
140005,11
140005,9
140014,1
140014,4
140014,19
140089,1
140089,0
140090,0
140090,2
140100,0
140140,1
140140,0
140206,0
140206,2
140206,18
140206,62
140206,1
140206,9
140206,13
140231,1
140262,1
140263,0
140265,5
140265,1
140267,26
140267,5
140267,4
140267,1
140305,0
140305,8
140314,1
140314,5
140314,0
140325,26
140325,1
140325,4
140352,0
140587,4
140587,26
140587,1
140621,1
140697,4
140697,9
140697,13
140697,7
140697,186
140697,1
140702,1
140702,25
140795,0
140827,1
140827,5
140827,0
140939,4
140939,1
140939,0
140952,4
140952,1
140998,5
140998,1
141012,0
141024,0
141024,5
141024,1
141070,0
141072,0
141145,1
141145,0
141200,7
141200,186
141200,5
141200,1
141305,0
141312,1
141316,1
141316,0
141316,5
141339,2
141339,0
141339,18
141339,62
141339,12
141339,27
141437,32
141440,0
141440,1
141440,3
141440,4
141555,1
141555,5
141558,1
141599,3
141600,0
141600,1
141623,0
141623,5
141623,1
141696,1
141696,0
141762,0
141762,1
141762,9
141763,0
141941,1
141941,5
141941,0
141941,3
141973,1
141973,4
141973,3
141973,0
141973,2
141973,18
141973,62
141975,1
141975,0
141975,3
142000,0
142000,2
142000,1
142004,1
142004,0
142004,5
142063,0
142063,1
142075,1
142075,3
142075,4
142075,0
142075,24
142119,7
142119,186
142119,5
142119,1
142140,1
142140,0
142186,1
142224,0
142224,1
142343,1
142343,0
142388,0
142388,1
142503,1
142503,0
142503,4
142503,2
142507,0
142507,2
142509,0
142509,2
142564,0
142564,5
142564,1
142564,4
142580,3
142580,0
142580,1
142580,6
142585,0
142630,0
142650,1
142650,0
142656,5
142656,4
142656,13
142656,0
142656,15
142679,31
142679,6
142704,5
142704,1
142710,1
142735,0
142735,1
142735,10
142748,0
142771,4
142771,9
142809,1
142809,0
142849,1
142849,5
142872,0
142891,0
142891,1
142938,0
143000,0
143000,1
143000,24
143000,4
143052,0
143082,0
143082,1
143087,1
143127,0
143127,20
143127,31
143127,12
143144,5
143144,1
143207,1
143225,1
143254,15
143254,5
143281,0
143281,1
143370,0
143402,0
143402,1
143422,12
143527,8
143527,4
143527,9
143527,13
143527,1
143542,0
143542,35
143542,1
143597,0
143597,2
143597,18
143597,62
143639,0
143639,5
143639,1
143639,3
143639,25
143639,30
143639,144
143677,1
143677,5
143677,4
143677,13
143677,3
143677,0
143677,2
143684,0
143700,0
143823,0
143826,0
143826,1
143826,5
143826,4
143885,0
143885,1
143919,5
143919,0
143955,1
143955,4
143976,0
143976,16
144056,8
144073,0
144073,1
144073,5
144209,7
144209,186
144209,5
144209,1
144209,0
144227,1
144234,14
144234,0
144317,16
144317,0
144324,7
144324,186
144340,0
144340,2
144344,4
144344,3
144344,1
144348,4
144348,3
144348,1
144348,2
144348,0
144348,24
144348,6
144412,1
144412,13
144412,9
144412,14
144511,0
144518,7
144518,186
144518,46
144527,0
144552,1
144552,5
144552,4
144585,0
144589,18
144589,62
144590,1
144713,0
144713,1
144720,5
144720,1
144720,0
144720,4
144720,9
144720,26
144720,13
144806,0
144806,1
144806,20
144806,31
144806,12
144806,28
144806,18
144806,62
144806,25
144818,0
144818,46
144835,0
144902,22
144902,1
145006,0
145016,1
145022,0
145036,0
145068,1
145068,0
145108,26
145108,6
145108,12
145108,1
145108,31
145127,1
145127,0
145146,1
145171,0
145171,1
145252,13
145256,0
145256,1
145261,5
145265,0
145285,0
145310,0
145355,0
145379,5
145379,1
145379,0
145438,14
145438,4
145485,0
145500,1
145500,13
145502,0
145632,1
145632,3
145632,0
145632,14
145632,4
145632,8
145653,1
145653,5
145653,3
145653,0
145669,0
145683,4
145683,0
145699,4
145699,1
145699,3
145783,1
145795,1
145798,5
145798,1
145848,0
145848,1
145885,0
145885,1
145955,5
145955,1
145994,0
145994,1
146036,5
146036,1
146036,31
